"module name","licenses","repository","licenseUrl","parents"
"browserify-sign@4.0.4","ISC","https://github.com/crypto-browserify/browserify-sign","https://github.com/crypto-browserify/browserify-sign/raw/master/LICENSE","fire-uach"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib","https://github.com/devongovett/browserify-zlib/raw/master/LICENSE","fire-uach"
"browserslist@4.8.2","MIT","https://github.com/browserslist/browserslist","https://github.com/browserslist/browserslist/raw/master/LICENSE","@babel/preset-env:next:fire-uach"
"browserslist@4.8.3","MIT","https://github.com/browserslist/browserslist","https://github.com/browserslist/browserslist/raw/master/LICENSE","next:fire-uach"
"bs-logger@0.2.6","MIT","https://github.com/huafu/bs-logger","https://github.com/huafu/bs-logger/raw/master/LICENSE","fire-uach"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman","https://github.com/facebook/watchman","fire-uach"
"bson@1.1.3","Apache-2.0","https://github.com/mongodb/js-bson","https://github.com/mongodb/js-bson/raw/master/LICENSE.md","fire-uach"
"buffer-alloc-unsafe@1.1.0","MIT","https://github.com/LinusU/buffer-alloc-unsafe","https://github.com/LinusU/buffer-alloc-unsafe","fire-uach"
"buffer-alloc@1.2.0","MIT","https://github.com/LinusU/buffer-alloc","https://github.com/LinusU/buffer-alloc","fire-uach"
"buffer-crc32@0.2.13","MIT","https://github.com/brianloveswords/buffer-crc32","https://github.com/brianloveswords/buffer-crc32/raw/master/LICENSE","fire-uach"
"buffer-equal-constant-time@1.0.1","BSD-3-Clause","https://github.com/goinstant/buffer-equal-constant-time","https://github.com/goinstant/buffer-equal-constant-time/raw/master/LICENSE.txt","fire-uach"
"buffer-fill@1.0.0","MIT","https://github.com/LinusU/buffer-fill","https://github.com/LinusU/buffer-fill","fire-uach"
"buffer-from@1.1.1","MIT","https://github.com/LinusU/buffer-from","https://github.com/LinusU/buffer-from/raw/master/LICENSE","fire-uach"
"buffer-json@2.0.0","MIT","https://github.com/jprichardson/buffer-json","https://github.com/jprichardson/buffer-json","fire-uach"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor","https://github.com/crypto-browserify/buffer-xor/raw/master/LICENSE","fire-uach"
"buffer@4.9.2","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","fire-uach"
"buffer@5.4.3","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","unbzip2-stream:fire-uach"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes","https://github.com/bendrucker/builtin-status-codes/raw/master/license","fire-uach"
"busboy@0.3.1","MIT","http://github.com/mscdex/busboy","http://github.com/mscdex/busboy/raw/master/LICENSE","fire-uach"
"bytes@3.0.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","compression:fire-uach"
"bytes@3.1.0","MIT","https://github.com/visionmedia/bytes.js","https://github.com/visionmedia/bytes.js/raw/master/LICENSE","fire-uach"
"cacache@12.0.3","ISC","https://github.com/npm/cacache","https://github.com/npm/cacache/raw/master/LICENSE.md","fire-uach"
"cache-base@1.0.1","MIT","https://github.com/jonschlinkert/cache-base","https://github.com/jonschlinkert/cache-base/raw/master/LICENSE","fire-uach"
"cache-loader@4.1.0","MIT","https://github.com/webpack-contrib/cache-loader","https://github.com/webpack-contrib/cache-loader/raw/master/LICENSE","fire-uach"
"cacheable-request@2.1.4","MIT","https://github.com/lukechilds/cacheable-request","https://github.com/lukechilds/cacheable-request/raw/master/LICENSE","fire-uach"
"caller-callsite@2.0.0","MIT","https://github.com/sindresorhus/caller-callsite","https://github.com/sindresorhus/caller-callsite/raw/master/license","fire-uach"
"caller-path@2.0.0","MIT","https://github.com/sindresorhus/caller-path","https://github.com/sindresorhus/caller-path/raw/master/license","fire-uach"
"callsites@2.0.0","MIT","https://github.com/sindresorhus/callsites","https://github.com/sindresorhus/callsites/raw/master/license","caller-callsite:fire-uach"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites","https://github.com/sindresorhus/callsites/raw/master/license","fire-uach"
"camelcase-keys@2.1.0","MIT","https://github.com/sindresorhus/camelcase-keys","https://github.com/sindresorhus/camelcase-keys/raw/master/license","fire-uach"
"camelcase@2.1.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","camelcase-keys:fire-uach"
"camelcase@4.1.0","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","yargs-parser:fire-uach"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","fire-uach"
"caniuse-lite@1.0.30001015","CC-BY-4.0","https://github.com/ben-eb/caniuse-lite","https://github.com/ben-eb/caniuse-lite/raw/master/LICENSE","@babel/preset-env:next:fire-uach"
"caniuse-lite@1.0.30001021","CC-BY-4.0","https://github.com/ben-eb/caniuse-lite","https://github.com/ben-eb/caniuse-lite/raw/master/LICENSE","next:fire-uach"
"capture-exit@2.0.0","ISC","https://github.com/stefanpenner/capture-exit","https://github.com/stefanpenner/capture-exit","fire-uach"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless","https://github.com/mikeal/caseless/raw/master/LICENSE","fire-uach"
"caw@2.0.1","MIT","https://github.com/kevva/caw","https://github.com/kevva/caw/raw/master/license","fire-uach"
"chalk@1.1.3","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","squeak:fire-uach"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","fire-uach"
"change-emitter@0.1.6","MIT","https://github.com/acdlite/change-emitter","https://github.com/acdlite/change-emitter","fire-uach"
"charm@0.1.2","MIT/X11","http://github.com/substack/node-charm","http://github.com/substack/node-charm","fire-uach"
"chokidar@2.1.8","MIT","https://github.com/paulmillr/chokidar","https://github.com/paulmillr/chokidar","webpack:fire-uach"
"chokidar@3.3.0","MIT","https://github.com/paulmillr/chokidar","https://github.com/paulmillr/chokidar/raw/master/LICENSE","fire-uach"
"chownr@1.1.3","ISC","https://github.com/isaacs/chownr","https://github.com/isaacs/chownr/raw/master/LICENSE","fire-uach"
"chrome-trace-event@1.0.2","MIT","github.com:samccone/chrome-trace-event","github.com:samccone/chrome-trace-event/raw/master/LICENSE.txt","fire-uach"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info","https://github.com/watson/ci-info/raw/master/LICENSE","fire-uach"
"cipher-base@1.0.4","MIT","https://github.com/crypto-browserify/cipher-base","https://github.com/crypto-browserify/cipher-base/raw/master/LICENSE","fire-uach"
"class-utils@0.3.6","MIT","https://github.com/jonschlinkert/class-utils","https://github.com/jonschlinkert/class-utils/raw/master/LICENSE","fire-uach"
"class-validator@0.11.0","MIT","https://github.com/typestack/class-validator","https://github.com/typestack/class-validator","fire-uach"
"classnames@2.2.6","MIT","https://github.com/JedWatson/classnames","https://github.com/JedWatson/classnames/raw/master/LICENSE","fire-uach"
"cli-cursor@2.1.0","MIT","https://github.com/sindresorhus/cli-cursor","https://github.com/sindresorhus/cli-cursor/raw/master/license","fire-uach"
"cli-spinners@2.2.0","MIT","https://github.com/sindresorhus/cli-spinners","https://github.com/sindresorhus/cli-spinners/raw/master/license","fire-uach"
"cli-table-redemption@1.0.1","MIT*","https://github.com/Keymetrics/cli-table","https://github.com/Keymetrics/cli-table/raw/master/README.md","fire-uach"
"clipboard@2.0.4","MIT","https://github.com/zenorocha/clipboard.js","https://github.com/zenorocha/clipboard.js","fire-uach"
"cliui@5.0.0","ISC","http://github.com/yargs/cliui","http://github.com/yargs/cliui/raw/master/LICENSE.txt","fire-uach"
"clone-response@1.0.2","MIT","https://github.com/lukechilds/clone-response","https://github.com/lukechilds/clone-response/raw/master/LICENSE","fire-uach"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","fire-uach"
"co@4.6.0","MIT","https://github.com/tj/co","https://github.com/tj/co/raw/master/LICENSE","fire-uach"
"code-point-at@1.1.0","MIT","https://github.com/sindresorhus/code-point-at","https://github.com/sindresorhus/code-point-at/raw/master/license","fire-uach"
"collection-visit@1.0.0","MIT","https://github.com/jonschlinkert/collection-visit","https://github.com/jonschlinkert/collection-visit/raw/master/LICENSE","fire-uach"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert","https://github.com/Qix-/color-convert/raw/master/LICENSE","fire-uach"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name","https://github.com/dfcreative/color-name/raw/master/LICENSE","fire-uach"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name","https://github.com/colorjs/color-name/raw/master/LICENSE","color-string:fire-uach"
"color-string@1.5.3","MIT","https://github.com/Qix-/color-string","https://github.com/Qix-/color-string/raw/master/LICENSE","fire-uach"
"color@3.1.2","MIT","https://github.com/Qix-/color","https://github.com/Qix-/color/raw/master/LICENSE","fire-uach"
"colors@1.1.2","MIT","http://github.com/Marak/colors.js","http://github.com/Marak/colors.js/raw/master/LICENSE","fire-uach"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream","https://github.com/felixge/node-combined-stream/raw/master/License","fire-uach"
"commander@2.15.1","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","pm2:fire-uach"
"commander@2.20.3","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","fire-uach"
"commander@2.8.1","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","seek-bzip:fire-uach"
"commander@2.9.0","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","amphtml-validator:fire-uach"
"commondir@1.0.1","MIT","http://github.com/substack/node-commondir","http://github.com/substack/node-commondir/raw/master/LICENSE","fire-uach"
"commonmark@0.29.0","BSD-2-Clause","https://github.com/jgm/commonmark.js","https://github.com/jgm/commonmark.js/raw/master/LICENSE","fire-uach"
"component-emitter@1.3.0","MIT","https://github.com/component/emitter","https://github.com/component/emitter/raw/master/LICENSE","fire-uach"
"compressible@2.0.17","MIT","https://github.com/jshttp/compressible","https://github.com/jshttp/compressible/raw/master/LICENSE","fire-uach"
"compression@1.7.4","MIT","https://github.com/expressjs/compression","https://github.com/expressjs/compression/raw/master/LICENSE","fire-uach"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map","https://github.com/substack/node-concat-map/raw/master/LICENSE","fire-uach"
"concat-stream@1.6.2","MIT","http://github.com/maxogden/concat-stream","http://github.com/maxogden/concat-stream/raw/master/LICENSE","fire-uach"
"conf@5.0.0","MIT","https://github.com/sindresorhus/conf","https://github.com/sindresorhus/conf/raw/master/license","fire-uach"
"config-chain@1.1.12","MIT","https://github.com/dominictarr/config-chain","https://raw.githubusercontent.com/dominictarr/config-chain/master/LICENCE","fire-uach"
"connect@3.7.0","MIT","https://github.com/senchalabs/connect","https://github.com/senchalabs/connect/raw/master/LICENSE","fire-uach"
"console-browserify@1.2.0","MIT","https://github.com/browserify/console-browserify","http://github.com/browserify/console-browserify/raw/master/LICENSE","fire-uach"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings","https://github.com/iarna/console-control-strings/raw/master/LICENSE","fire-uach"
"console-stream@0.1.1","MIT","https://github.com/Raynos/console-stream","http://github.com/Raynos/console-stream/raw/master/LICENSE","fire-uach"
"constants-browserify@1.0.0","MIT","https://github.com/juliangruber/constants-browserify","https://github.com/juliangruber/constants-browserify","fire-uach"
"content-disposition@0.5.3","MIT","https://github.com/jshttp/content-disposition","https://github.com/jshttp/content-disposition/raw/master/LICENSE","fire-uach"
"content-type@1.0.4","MIT","https://github.com/jshttp/content-type","https://github.com/jshttp/content-type/raw/master/LICENSE","fire-uach"
"continuation-local-storage@3.2.1","BSD-2-Clause","https://github.com/othiym23/node-continuation-local-storage","https://github.com/othiym23/node-continuation-local-storage/raw/master/LICENSE","fire-uach"
"convert-source-map@1.7.0","MIT","https://github.com/thlorenz/convert-source-map","https://github.com/thlorenz/convert-source-map/raw/master/LICENSE","fire-uach"
"cookie-parser@1.4.4","MIT","https://github.com/expressjs/cookie-parser","https://github.com/expressjs/cookie-parser/raw/master/LICENSE","fire-uach"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature","https://github.com/visionmedia/node-cookie-signature","fire-uach"
"cookie@0.3.1","MIT","https://github.com/jshttp/cookie","https://github.com/jshttp/cookie/raw/master/LICENSE","cookie-parser:fire-uach"
"cookie@0.4.0","MIT","https://github.com/jshttp/cookie","https://github.com/jshttp/cookie/raw/master/LICENSE","fire-uach"
"copy-concurrently@1.0.5","ISC","https://github.com/npm/copy-concurrently","https://github.com/npm/copy-concurrently/raw/master/LICENSE","fire-uach"
"copy-descriptor@0.1.1","MIT","https://github.com/jonschlinkert/copy-descriptor","https://github.com/jonschlinkert/copy-descriptor/raw/master/LICENSE","fire-uach"
"copy-to-clipboard@3.2.0","MIT","https://github.com/sudodoki/copy-to-clipboard","https://github.com/sudodoki/copy-to-clipboard/raw/master/LICENSE","fire-uach"
"core-js-compat@3.5.0","MIT","https://github.com/zloirock/core-js","https://github.com/zloirock/core-js/raw/master/LICENSE","fire-uach"
"core-js@1.2.7","MIT","https://github.com/zloirock/core-js","https://github.com/zloirock/core-js/raw/master/LICENSE","fbjs:fire-uach"
"core-js@2.6.11","MIT","https://github.com/zloirock/core-js","https://github.com/zloirock/core-js/raw/master/LICENSE","fire-uach"
"core-js@3.5.0","MIT","https://github.com/zloirock/core-js","https://github.com/zloirock/core-js/raw/master/LICENSE","apollo-server-express:fire-uach"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is","https://github.com/isaacs/core-util-is/raw/master/LICENSE","fire-uach"
"cors@2.8.5","MIT","https://github.com/expressjs/cors","https://github.com/expressjs/cors/raw/master/LICENSE","fire-uach"
"cosmiconfig@5.2.1","MIT","https://github.com/davidtheclark/cosmiconfig","https://github.com/davidtheclark/cosmiconfig/raw/master/LICENSE","postcss-load-config:fire-uach"
"cosmiconfig@6.0.0","MIT","https://github.com/davidtheclark/cosmiconfig","https://github.com/davidtheclark/cosmiconfig/raw/master/LICENSE","fire-uach"
"create-ecdh@4.0.3","MIT","https://github.com/crypto-browserify/createECDH","https://github.com/crypto-browserify/createECDH/raw/master/LICENSE","fire-uach"
"create-hash@1.2.0","MIT","https://github.com/crypto-browserify/createHash","https://github.com/crypto-browserify/createHash/raw/master/LICENSE","fire-uach"
"create-hmac@1.1.7","MIT","https://github.com/crypto-browserify/createHmac","https://github.com/crypto-browserify/createHmac/raw/master/LICENSE","fire-uach"
"create-react-context@0.3.0","MIT","https://github.com/thejameskyle/create-react-context","https://github.com/thejameskyle/create-react-context/raw/master/LICENSE","fire-uach"
"cron@1.7.1","MIT","http://github.com/kelektiv/node-cron","http://github.com/kelektiv/node-cron/raw/master/LICENSE","fire-uach"
"cross-env@6.0.3","MIT","https://github.com/kentcdodds/cross-env","https://github.com/kentcdodds/cross-env/raw/master/LICENSE","fire-uach"
"cross-spawn@5.1.0","MIT","https://github.com/IndigoUnited/node-cross-spawn","https://github.com/IndigoUnited/node-cross-spawn/raw/master/LICENSE","exec-buffer:fire-uach"
